Frame,Time,People_Count
880,00:31:03,7
885,00:31:04,7
890,00:31:05,8
895,00:31:06,7
900,00:31:07,8
905,00:31:08,9
910,00:31:09,8
915,00:31:10,8
920,00:31:11,8
925,00:31:12,8
930,00:31:13,8
935,00:31:14,8
940,00:31:15,8
945,00:31:16,8
950,00:31:17,8
955,00:31:18,9
960,00:31:19,8
965,00:31:20,8
970,00:31:21,8
975,00:31:22,8
980,00:31:23,9
985,00:31:24,9
990,00:31:25,9
995,00:31:25,7
1000,00:31:26,8
1005,00:31:27,8
1010,00:31:28,8
1015,00:31:29,7
1020,00:31:30,8
1025,00:31:31,7
1030,00:31:32,8
1035,00:31:33,7
1040,00:31:34,7
1045,00:31:35,7
1050,00:31:36,7
1055,00:31:37,7
1060,00:31:38,8
1065,00:31:39,8
1070,00:31:40,8
1075,00:31:41,8
1080,00:31:42,7
1085,00:31:43,7
1090,00:31:44,9
1095,00:31:45,8
1100,00:31:46,8
1105,00:31:47,8
1110,00:31:48,7
1115,00:31:49,7
1120,00:31:50,8
1125,00:31:50,8
1130,00:31:51,8
1135,00:31:53,7
1140,00:31:54,7
1145,00:31:54,8
1150,00:31:55,8
1155,00:31:56,7
1160,00:31:57,7
1165,00:31:58,7
1170,00:31:59,7
1175,00:32:00,8
1180,00:32:01,8
1185,00:32:02,8
1190,00:32:03,9
1195,00:32:04,9
1200,00:32:05,9
1205,00:32:06,7
1210,00:32:07,6
1215,00:32:08,8
1220,00:32:09,8
1225,00:32:10,9
1230,00:32:11,9
1235,00:32:12,9
1240,00:32:13,9
1245,00:32:14,9
1250,00:32:15,8
1255,00:32:16,8
1260,00:32:17,9
1265,00:32:17,9
1270,00:32:18,9
1275,00:32:20,9
1280,00:32:21,9
1285,00:32:21,9
1290,00:32:22,9
1295,00:32:23,8
1300,00:32:24,8
1305,00:32:25,7
1310,00:32:26,7
1315,00:32:27,8
1320,00:32:28,9
1325,00:32:29,8
1330,00:32:30,8
1335,00:32:31,8
1340,00:32:32,8
1345,00:32:33,9
1350,00:32:34,8
1355,00:32:35,9
1360,00:32:36,8
1365,00:32:37,9
1370,00:32:38,9
1375,00:32:39,9
1380,00:32:40,9
1385,00:32:41,8
1390,00:32:42,8
1395,00:32:43,8
1400,00:32:44,8
1405,00:32:45,8
1410,00:32:46,9
1415,00:32:47,10
1420,00:32:48,10
1425,00:32:48,8
1430,00:32:49,8
1435,00:32:50,7
1440,00:32:51,8
1445,00:32:52,9
1450,00:32:53,8
1455,00:32:54,8
1460,00:32:55,8
1465,00:32:56,9
1470,00:32:57,9
1475,00:32:58,8
1480,00:32:59,7
1485,00:33:00,9
1490,00:33:01,9
1495,00:33:02,9
1500,00:33:03,10
1505,00:33:04,8
1510,00:33:05,9
1515,00:33:06,9
1520,00:33:07,8
1525,00:33:08,8
1530,00:33:09,9
1535,00:33:10,9
1540,00:33:11,8
1545,00:33:12,7
1550,00:33:13,6
1555,00:33:13,6
1560,00:33:14,8
1565,00:33:15,8
1570,00:33:16,8
1575,00:33:17,7
1580,00:33:18,7
1585,00:33:19,9
1590,00:33:20,10
1595,00:33:21,9
1600,00:33:22,9
1605,00:33:23,9
1610,00:33:24,9
1615,00:33:25,9
1620,00:33:26,9
1625,00:33:27,9
1630,00:33:28,8
1635,00:33:29,8
1640,00:33:30,8
1645,00:33:31,7
1650,00:33:32,8
1655,00:33:33,8
1660,00:33:34,7
1665,00:33:35,8
1670,00:33:36,6
1675,00:33:37,8
1680,00:33:38,8
1685,00:33:38,9
1690,00:33:40,8
1695,00:33:41,9
1700,00:33:41,7
1705,00:33:42,9
1710,00:33:43,8
1715,00:33:44,9
1720,00:33:45,9
1725,00:33:46,10
1730,00:33:47,8
1735,00:33:48,8
1740,00:33:49,8
1745,00:33:50,9
1750,00:33:51,9
1755,00:33:52,9
1760,00:33:53,9
1765,00:33:54,7
1770,00:33:55,8
1775,00:33:56,8
1780,00:33:57,8
1785,00:33:58,8
1790,00:33:59,9
1795,00:34:00,8
1800,00:34:01,8
1805,00:34:02,8
1810,00:34:03,8
1815,00:34:04,8
1820,00:34:05,8
1825,00:34:06,8
1830,00:34:06,7
1835,00:34:07,7
1840,00:34:08,7
1845,00:34:09,7
1850,00:34:10,7
1855,00:34:11,7
1860,00:34:12,6
1865,00:34:13,7
1870,00:34:14,7
1875,00:34:15,6
1880,00:34:16,6
1885,00:34:17,6
1890,00:34:18,6
1895,00:34:19,7
1900,00:34:20,7
1905,00:34:21,7
1910,00:34:22,8
1915,00:34:23,8
1920,00:34:24,7
1925,00:34:25,8
1930,00:34:26,8
1935,00:34:27,8
1940,00:34:28,8
1945,00:34:29,8
1950,00:34:30,7
1955,00:34:31,7
1960,00:34:31,7
1965,00:34:32,6
1970,00:34:34,8
1975,00:34:34,7
1980,00:34:35,7
1985,00:34:36,8
1990,00:34:37,8
1995,00:34:38,7
2000,00:34:39,7
2005,00:34:40,7
2010,00:34:41,7
2015,00:34:42,7
2020,00:34:43,7
2025,00:34:44,7
2030,00:34:45,7
2035,00:34:46,7
2040,00:34:47,7
2045,00:34:48,7
2050,00:34:49,7
2055,00:34:50,7
2060,00:34:51,8
2065,00:34:52,8
2070,00:34:53,8
2075,00:34:54,8
2080,00:34:55,8
2085,00:34:56,8
2090,00:34:57,8
2095,00:34:58,7
2100,00:34:59,7
2105,00:34:59,7
2110,00:35:00,7
2115,00:35:01,8
2120,00:35:02,8
2125,00:35:03,7
2130,00:35:04,7
2135,00:35:05,8
2140,00:35:06,8
2145,00:35:07,7
2150,00:35:08,7
2155,00:35:09,7
2160,00:35:10,7
2165,00:35:11,7
2170,00:35:12,8
2175,00:35:13,7
2180,00:35:14,8
2185,00:35:15,7
2190,00:35:16,7
2195,00:35:17,8
2200,00:35:18,8
2205,00:35:19,8
2210,00:35:20,8
2215,00:35:21,8
2220,00:35:22,8
2225,00:35:23,7
2230,00:35:23,7
2235,00:35:24,7
2240,00:35:25,7
2245,00:35:26,7
2250,00:35:27,7
2255,00:35:28,8
2260,00:35:29,8
2265,00:35:30,7
2270,00:35:31,6
2275,00:35:32,7
2280,00:35:33,6
2285,00:35:34,6
2290,00:35:35,6
2295,00:35:36,6
2300,00:35:37,7
2305,00:35:38,7
2310,00:35:39,7
2315,00:35:40,6
2320,00:35:41,6
2325,00:35:42,6
2330,00:35:43,6
2335,00:35:44,6
2340,00:35:45,8
2345,00:35:46,7
2350,00:35:47,7
2355,00:35:47,7
2360,00:35:48,7
2365,00:35:50,8
2370,00:35:50,7
2375,00:35:51,7
2380,00:35:52,7
2385,00:35:53,7
2390,00:35:54,7
2395,00:35:55,8
2400,00:35:56,8
2405,00:35:57,9
2410,00:35:58,8
2415,00:35:59,9
2420,00:36:00,7
2425,00:36:01,8
2430,00:36:02,8
2435,00:36:03,9
2440,00:36:04,7
2445,00:36:05,7
2450,00:36:06,8
2455,00:36:07,6
2460,00:36:08,7
2465,00:36:09,7
2470,00:36:10,8
2475,00:36:11,7
2480,00:36:12,7
2485,00:36:13,6
2490,00:36:14,7
2495,00:36:14,7
2500,00:36:15,7
2505,00:36:16,7
2510,00:36:17,8
2515,00:36:18,8
2520,00:36:19,8
2525,00:36:20,9
2530,00:36:21,8
2535,00:36:22,8
2540,00:36:23,8
2545,00:36:24,8
2550,00:36:25,8
2555,00:36:26,9
2560,00:36:27,7
2565,00:36:28,8
2570,00:36:29,7
2575,00:36:30,7
2580,00:36:31,8
2585,00:36:32,7
2590,00:36:33,8
2595,00:36:34,8
2600,00:36:35,8
2605,00:36:36,8
2610,00:36:37,9
2615,00:36:38,9
2620,00:36:39,8
2625,00:36:40,8
2630,00:36:41,8
2635,00:36:42,8
2640,00:36:43,8
2645,00:36:44,9
2650,00:36:45,9
2655,00:36:46,9
2660,00:36:47,8
2665,00:36:47,7
2670,00:36:48,7
2675,00:36:49,7
2680,00:36:50,7
2685,00:36:51,7
2690,00:36:52,6
2695,00:36:53,7
2700,00:36:54,7
2705,00:36:55,7
2710,00:36:56,7
2715,00:36:57,7
2720,00:36:58,7
2725,00:36:59,6
2730,00:37:00,7
2735,00:37:01,8
2740,00:37:02,8
2745,00:37:03,9
2750,00:37:04,8
2755,00:37:05,7
2760,00:37:06,7
2765,00:37:07,6
2770,00:37:08,6
2775,00:37:09,6
2780,00:37:10,8
2785,00:37:11,8
2790,00:37:11,8
2795,00:37:12,8
2800,00:37:13,7
2805,00:37:14,6
2810,00:37:15,7
2815,00:37:16,7
2820,00:37:17,8
2825,00:37:18,7
2830,00:37:19,7
2835,00:37:20,7
2840,00:37:21,8
2845,00:37:22,7
2850,00:37:23,7
2855,00:37:24,7
2860,00:37:25,7
2865,00:37:26,7
2870,00:37:27,7
2875,00:37:28,8
2880,00:37:29,8
2885,00:37:30,8
2890,00:37:31,7
2895,00:37:32,7
2900,00:37:33,7
2905,00:37:34,7
2910,00:37:35,8
2915,00:37:36,6
2920,00:37:37,7
2925,00:37:38,8
2930,00:37:38,9
2935,00:37:39,8
2940,00:37:40,9
2945,00:37:41,8
2950,00:37:42,8
2955,00:37:43,7
2960,00:37:44,7
2965,00:37:45,7
2970,00:37:46,8
2975,00:37:47,9
2980,00:37:48,9
2985,00:37:49,9
2990,00:37:50,8
2995,00:37:51,8
3000,00:37:52,6
3005,00:37:53,6
3010,00:37:54,7
3015,00:37:55,7
3020,00:37:56,7
3025,00:37:57,7
3030,00:37:58,7
3035,00:37:59,7
3040,00:38:00,7
3045,00:38:01,7
3050,00:38:02,6
3055,00:38:03,6
3060,00:38:03,6
3065,00:38:04,8
3070,00:38:05,8
3075,00:38:06,8
3080,00:38:07,7
3085,00:38:08,7
3090,00:38:09,7
3095,00:38:10,8
3100,00:38:11,7
3105,00:38:12,7
3110,00:38:13,7
3115,00:38:14,7
3120,00:38:15,6
3125,00:38:16,6
3130,00:38:17,6
3135,00:38:18,6
3140,00:38:19,7
3145,00:38:20,8
3150,00:38:21,8
3155,00:38:22,9
3160,00:38:23,9
3165,00:38:24,9
3170,00:38:25,8
3175,00:38:26,9
3180,00:38:27,9
3185,00:38:28,8
3190,00:38:28,8
3195,00:38:29,7
3200,00:38:31,7
3205,00:38:31,6
3210,00:38:32,7
3215,00:38:33,6
3220,00:38:34,6
3225,00:38:35,7
3230,00:38:36,7
3235,00:38:37,8
3240,00:38:38,8
3245,00:38:39,6
3250,00:38:40,6
3255,00:38:41,6
3260,00:38:42,6
3265,00:38:43,7
3270,00:38:44,7
3275,00:38:45,7
3280,00:38:46,7
3285,00:38:47,7
3290,00:38:48,8
3295,00:38:49,7
3300,00:38:50,7
3305,00:38:51,7
3310,00:38:52,7
3315,00:38:53,6
3320,00:38:53,6
3325,00:38:54,7
3330,00:38:55,7
3335,00:38:56,7
3340,00:38:57,7
3345,00:38:58,6
3350,00:38:59,7
3355,00:39:00,7
3360,00:39:01,6
3365,00:39:02,7
3370,00:39:03,6
3375,00:39:04,6
3380,00:39:05,6
3385,00:39:06,8
3390,00:39:07,9
3395,00:39:08,9
3400,00:39:09,8
3405,00:39:10,8
3410,00:39:11,8
3415,00:39:12,10
3420,00:39:13,8
3425,00:39:14,8
3430,00:39:15,8
3435,00:39:16,8
3440,00:39:17,8
3445,00:39:18,9
3450,00:39:19,9
3455,00:39:19,9
3460,00:39:20,9
3465,00:39:21,8
3470,00:39:22,8
3475,00:39:23,8
3480,00:39:24,8
3485,00:39:25,9
3490,00:39:26,10
3495,00:39:27,9
3500,00:39:28,8
3505,00:39:29,9
3510,00:39:30,8
3515,00:39:31,8
3520,00:39:32,8
3525,00:39:33,8
3530,00:39:34,8
3535,00:39:35,8
3540,00:39:36,8
3545,00:39:37,8
3550,00:39:38,8
3555,00:39:39,9
3560,00:39:40,9
3565,00:39:41,9
3570,00:39:42,9
3575,00:39:43,9
3580,00:39:43,8
3585,00:39:44,8
3590,00:39:45,8
3595,00:39:46,8
3600,00:39:47,8
3605,00:39:48,8
3610,00:39:49,8
3615,00:39:50,10
3620,00:39:51,10
3625,00:39:52,10
3630,00:39:53,9
3635,00:39:54,8
3640,00:39:55,9
