Frame,Time,People_Count
885,1:17:07,5
890,1:17:08,5
895,1:17:09,5
900,1:17:10,5
905,1:17:10,5
910,1:17:11,5
915,1:17:12,5
920,1:17:13,5
925,1:17:14,5
930,1:17:15,5
935,1:17:16,5
940,1:17:17,5
945,1:17:18,5
950,1:17:19,5
955,1:17:20,5
960,1:17:21,5
965,1:17:22,5
970,1:17:23,5
975,1:17:24,5
980,1:17:25,5
985,1:17:26,5
990,1:17:27,5
995,1:17:28,5
1000,1:17:29,5
1005,1:17:30,5
1010,1:17:31,5
1015,1:17:32,5
1020,1:17:33,5
1025,1:17:34,5
1030,1:17:34,5
1035,1:17:35,5
1040,1:17:36,5
1045,1:17:37,5
1050,1:17:38,5
1055,1:17:39,5
1060,1:17:40,5
1065,1:17:41,5
1070,1:17:42,5
1075,1:17:43,5
1080,1:17:44,5
1085,1:17:45,6
1090,1:17:46,6
1095,1:17:47,6
1100,1:17:48,6
1105,1:17:49,6
1110,1:17:50,6
1115,1:17:51,6
1120,1:17:52,6
1125,1:17:53,6
1130,1:17:54,6
1135,1:17:55,6
1140,1:17:56,6
1145,1:17:57,6
1150,1:17:58,6
1155,1:17:59,6
1160,1:18:00,6
1165,1:18:01,6
1170,1:18:02,6
1175,1:18:03,6
1180,1:18:04,6
1185,1:18:05,6
1190,1:18:05,6
1195,1:18:06,6
1200,1:18:07,6
1205,1:18:08,6
1210,1:18:09,6
1215,1:18:10,6
1220,1:18:11,6
1225,1:18:12,6
1230,1:18:13,6
1235,1:18:14,6
1240,1:18:15,6
1245,1:18:16,6
1250,1:18:17,6
1255,1:18:18,6
1260,1:18:19,6
1265,1:18:20,6
1270,1:18:21,6
1275,1:18:22,6
1280,1:18:23,6
1285,1:18:24,6
1290,1:18:25,6
1295,1:18:26,6
1300,1:18:27,6
1305,1:18:28,6
1310,1:18:29,6
1315,1:18:30,6
1320,1:18:31,6
1325,1:18:32,6
1330,1:18:33,6
1335,1:18:34,6
1340,1:18:35,6
1345,1:18:36,6
1350,1:18:37,6
1355,1:18:37,6
1360,1:18:38,6
1365,1:18:39,6
1370,1:18:40,6
1375,1:18:41,6
1380,1:18:42,6
1385,1:18:43,6
1390,1:18:44,6
1395,1:18:45,6
1400,1:18:46,6
1405,1:18:47,6
1410,1:18:48,6
1415,1:18:49,6
1420,1:18:50,6
1425,1:18:51,6
1430,1:18:52,6
1435,1:18:53,6
1440,1:18:54,6
1445,1:18:55,5
1450,1:18:56,5
1455,1:18:57,5
1460,1:18:58,5
1465,1:18:59,5
1470,1:19:00,5
1475,1:19:01,5
1480,1:19:02,5
1485,1:19:03,5
1490,1:19:04,5
1495,1:19:05,5
1500,1:19:06,5
1505,1:19:07,5
1510,1:19:08,5
1515,1:19:09,5
1520,1:19:10,5
1525,1:19:10,5
1530,1:19:11,5
1535,1:19:12,5
1540,1:19:13,5
1545,1:19:14,5
1550,1:19:15,5
1555,1:19:16,5
1560,1:19:17,5
1565,1:19:18,5
1570,1:19:19,5
1575,1:19:20,5
1580,1:19:21,5
1585,1:19:22,5
1590,1:19:23,5
1595,1:19:24,5
1600,1:19:25,5
1605,1:19:26,5
1610,1:19:27,5
1615,1:19:28,5
1620,1:19:29,5
1625,1:19:30,5
1630,1:19:31,5
1635,1:19:32,5
1640,1:19:33,5
1645,1:19:34,5
1650,1:19:35,5
1655,1:19:36,5
1660,1:19:37,5
1665,1:19:38,5
1670,1:19:39,5
1675,1:19:40,5
1680,1:19:40,5
1685,1:19:41,5
1690,1:19:42,5
1695,1:19:43,5
1700,1:19:44,5
1705,1:19:45,5
1710,1:19:46,5
1715,1:19:47,5
1720,1:19:48,5
1725,1:19:49,5
1730,1:19:50,5
1735,1:19:51,5
1740,1:19:52,5
1745,1:19:53,5
1750,1:19:54,5
1755,1:19:55,5
1760,1:19:56,5
1765,1:19:57,5
1770,1:19:58,5
1775,1:19:59,5
1780,1:20:00,5
1785,1:20:01,5
1790,1:20:02,5
1795,1:20:03,5
1800,1:20:04,5
1805,1:20:05,5
1810,1:20:06,5
1815,1:20:07,5
1820,1:20:08,5
1825,1:20:08,5
1830,1:20:10,5
1835,1:20:11,5
1840,1:20:12,5
1845,1:20:12,5
1850,1:20:13,5
1855,1:20:14,5
1860,1:20:15,5
1865,1:20:16,5
1870,1:20:17,5
1875,1:20:18,5
1880,1:20:19,5
1885,1:20:20,5
1890,1:20:21,5
1895,1:20:22,5
1900,1:20:23,5
1905,1:20:24,5
1910,1:20:25,5
1915,1:20:26,5
1920,1:20:27,5
1925,1:20:28,5
1930,1:20:29,5
1935,1:20:30,5
1940,1:20:31,5
1945,1:20:32,5
1950,1:20:33,5
1955,1:20:34,5
1960,1:20:35,5
1965,1:20:36,5
1970,1:20:37,5
1975,1:20:38,5
1980,1:20:39,5
1985,1:20:40,5
1990,1:20:40,5
1995,1:20:42,5
2000,1:20:43,5
2005,1:20:44,5
2010,1:20:44,5
2015,1:20:45,5
2020,1:20:46,5
2025,1:20:47,5
2030,1:20:48,5
2035,1:20:49,5
2040,1:20:50,5
2045,1:20:51,5
2050,1:20:52,5
2055,1:20:53,5
2060,1:20:54,5
2065,1:20:55,5
2070,1:20:56,5
2075,1:20:57,5
2080,1:20:58,5
2085,1:20:59,5
2090,1:21:00,5
2095,1:21:01,5
2100,1:21:02,5
2105,1:21:03,5
2110,1:21:04,5
2115,1:21:05,5
2120,1:21:06,5
2125,1:21:07,5
2130,1:21:08,5
2135,1:21:09,5
2140,1:21:10,5
2145,1:21:11,5
2150,1:21:12,5
2155,1:21:13,5
2160,1:21:14,5
2165,1:21:15,5
2170,1:21:16,5
2175,1:21:17,5
2180,1:21:17,5
2185,1:21:18,5
2190,1:21:19,5
2195,1:21:20,5
2200,1:21:21,5
2205,1:21:22,5
2210,1:21:23,5
2215,1:21:24,5
2220,1:21:25,5
2225,1:21:26,5
2230,1:21:27,5
2235,1:21:28,5
2240,1:21:29,5
2245,1:21:30,5
2250,1:21:31,5
2255,1:21:32,5
2260,1:21:33,5
2265,1:21:34,5
2270,1:21:35,5
2275,1:21:36,5
2280,1:21:37,5
2285,1:21:38,5
2290,1:21:39,5
2295,1:21:40,5
2300,1:21:41,5
2305,1:21:42,5
2310,1:21:43,5
2315,1:21:44,5
2320,1:21:45,5
2325,1:21:46,5
2330,1:21:47,5
2335,1:21:48,5
2340,1:21:49,5
2345,1:21:50,5
2350,1:21:51,5
2355,1:21:51,5
2360,1:21:52,5
2365,1:21:53,5
2370,1:21:54,5
2375,1:21:55,5
2380,1:21:56,5
2385,1:21:57,5
2390,1:21:58,5
2395,1:21:59,5
