Frame,Time,People_Count
500,20:51:24,3
505,20:51:25,3
510,20:51:26,3
515,20:51:27,3
520,20:51:28,3
525,20:51:29,3
530,20:51:30,2
535,20:51:31,2
540,20:51:32,2
545,20:51:33,2
550,20:51:34,3
555,20:51:35,4
560,20:51:36,3
565,20:51:37,3
570,20:51:38,3
575,20:51:39,3
580,20:51:40,3
585,20:51:41,3
590,20:51:42,3
595,20:51:43,3
600,20:51:44,3
605,20:51:45,3
610,20:51:46,3
615,20:51:47,3
620,20:51:48,3
625,20:51:48,3
630,20:51:49,3
635,20:51:50,3
640,20:51:52,3
645,20:51:53,3
650,20:51:54,3
655,20:51:55,2
660,20:51:56,2
665,20:51:56,3
670,20:51:57,3
675,20:51:58,3
680,20:51:59,3
685,20:52:00,3
690,20:52:01,3
695,20:52:02,3
700,20:52:03,3
705,20:52:04,3
710,20:52:05,3
715,20:52:06,3
720,20:52:07,3
725,20:52:08,4
730,20:52:09,3
735,20:52:10,2
740,20:52:11,3
745,20:52:12,3
750,20:52:13,3
755,20:52:14,3
760,20:52:15,3
765,20:52:16,4
770,20:52:17,3
775,20:52:18,4
780,20:52:19,4
785,20:52:20,3
790,20:52:21,4
795,20:52:22,4
800,20:52:23,4
805,20:52:24,4
810,20:52:25,4
815,20:52:26,4
820,20:52:27,4
825,20:52:28,4
830,20:52:29,4
835,20:52:30,3
840,20:52:31,3
845,20:52:32,2
850,20:52:33,2
855,20:52:34,2
860,20:52:35,3
865,20:52:36,4
870,20:52:37,4
875,20:52:38,4
880,20:52:39,4
885,20:52:40,5
890,20:52:41,4
895,20:52:42,4
900,20:52:43,4
905,20:52:44,3
910,20:52:45,3
915,20:52:46,2
920,20:52:47,3
925,20:52:48,3
930,20:52:49,3
935,20:52:50,3
940,20:52:51,3
945,20:52:52,3
950,20:52:53,3
955,20:52:54,3
960,20:52:55,3
965,20:52:56,4
970,20:52:57,4
975,20:52:58,4
980,20:52:59,4
985,20:53:00,4
990,20:53:01,5
995,20:53:02,5
1000,20:53:03,5
1005,20:53:04,5
1010,20:53:05,4
1015,20:53:06,3
1020,20:53:07,4
1025,20:53:08,3
1030,20:53:09,3
1035,20:53:10,4
1040,20:53:11,4
1045,20:53:12,5
1050,20:53:13,5
1055,20:53:14,5
1060,20:53:15,5
1065,20:53:16,5
1070,20:53:17,5
1075,20:53:18,4
1080,20:53:19,4
1085,20:53:20,5
1090,20:53:21,4
1095,20:53:22,5
1100,20:53:23,4
1105,20:53:24,5
1110,20:53:25,4
1115,20:53:26,3
1120,20:53:27,4
1125,20:53:28,4
1130,20:53:29,4
1135,20:53:30,4
1140,20:53:31,4
1145,20:53:32,4
1150,20:53:33,4
1155,20:53:34,4
1160,20:53:35,4
1165,20:53:36,4
1170,20:53:37,4
1175,20:53:38,4
1180,20:53:39,4
1185,20:53:40,3
1190,20:53:41,4
1195,20:53:42,4
1200,20:53:43,4
1205,20:53:44,4
1210,20:53:45,4
1215,20:53:46,4
1220,20:53:47,4
1225,20:53:47,5
1230,20:53:48,4
1235,20:53:49,3
1240,20:53:50,4
1245,20:53:51,3
1250,20:53:53,3
1255,20:53:53,2
1260,20:53:54,2
1265,20:53:55,2
1270,20:53:56,3
1275,20:53:57,2
1280,20:53:58,2
1285,20:53:59,2
1290,20:54:00,3
1295,20:54:01,3
1300,20:54:02,3
1305,20:54:03,3
1310,20:54:04,3
1315,20:54:05,3
1320,20:54:06,3
1325,20:54:07,3
1330,20:54:08,3
1335,20:54:09,3
1340,20:54:10,3
1345,20:54:11,3
1350,20:54:12,3
1355,20:54:13,3
1360,20:54:14,3
1365,20:54:15,3
1370,20:54:16,3
1375,20:54:17,3
1380,20:54:18,2
1385,20:54:19,2
1390,20:54:20,2
1395,20:54:21,2
1400,20:54:22,2
1405,20:54:23,3
1410,20:54:24,2
1415,20:54:25,2
1420,20:54:26,2
1425,20:54:27,2
1430,20:54:28,2
1435,20:54:29,2
1440,20:54:30,2
1445,20:54:31,2
1450,20:54:32,2
1455,20:54:33,2
1460,20:54:34,2
1465,20:54:35,2
1470,20:54:36,3
1475,20:54:37,2
1480,20:54:38,3
1485,20:54:39,3
1490,20:54:40,3
1495,20:54:41,3
1500,20:54:42,4
1505,20:54:43,4
1510,20:54:44,4
1515,20:54:45,3
1520,20:54:46,3
1525,20:54:47,3
1530,20:54:48,3
1535,20:54:49,3
1540,20:54:50,3
1545,20:54:51,3
1550,20:54:52,3
1555,20:54:53,3
1560,20:54:54,3
1565,20:54:55,4
1570,20:54:56,3
1575,20:54:57,3
1580,20:54:58,3
1585,20:54:59,4
1590,20:55:00,4
1595,20:55:01,4
1600,20:55:02,3
1605,20:55:03,3
1610,20:55:04,4
1615,20:55:05,4
1620,20:55:06,5
1625,20:55:07,3
1630,20:55:08,4
1635,20:55:09,4
1640,20:55:10,5
1645,20:55:11,5
1650,20:55:12,5
1655,20:55:13,5
1660,20:55:14,6
1665,20:55:15,6
1670,20:55:16,6
1675,20:55:17,5
1680,20:55:18,5
1685,20:55:19,5
1690,20:55:20,5
1695,20:55:21,5
1700,20:55:22,5
1705,20:55:23,6
1710,20:55:24,6
1715,20:55:25,6
1720,20:55:25,6
1725,20:55:26,6
1730,20:55:27,6
1735,20:55:28,6
1740,20:55:29,5
1745,20:55:31,5
1750,20:55:32,4
1755,20:55:32,4
1760,20:55:33,5
1765,20:55:34,4
1770,20:55:35,4
1775,20:55:36,4
1780,20:55:37,5
1785,20:55:38,4
1790,20:55:39,5
1795,20:55:40,5
1800,20:55:41,4
1805,20:55:42,4
1810,20:55:43,3
1815,20:55:44,3
1820,20:55:45,3
1825,20:55:46,3
1830,20:55:47,3
1835,20:55:48,3
1840,20:55:49,4
1845,20:55:50,4
1850,20:55:51,4
1855,20:55:52,3
1860,20:55:53,3
1865,20:55:54,3
1870,20:55:55,3
1875,20:55:56,3
1880,20:55:57,4
1885,20:55:58,2
1890,20:55:59,4
1895,20:56:00,5
1900,20:56:01,4
1905,20:56:02,4
1910,20:56:03,4
1915,20:56:04,4
1920,20:56:05,5
1925,20:56:06,5
1930,20:56:07,4
1935,20:56:08,5
1940,20:56:09,5
1945,20:56:10,4
1950,20:56:11,6
1955,20:56:12,5
1960,20:56:13,5
1965,20:56:14,4
1970,20:56:15,4
1975,20:56:16,4
1980,20:56:17,4
1985,20:56:18,4
1990,20:56:19,4
1995,20:56:20,4
2000,20:56:21,4
2005,20:56:22,4
2010,20:56:23,4
2015,20:56:24,4
2020,20:56:25,4
2025,20:56:26,3
2030,20:56:27,3
2035,20:56:28,3
2040,20:56:29,3
2045,20:56:30,3
2050,20:56:31,3
2055,20:56:32,3
2060,20:56:33,4
2065,20:56:34,4
2070,20:56:35,4
2075,20:56:36,3
2080,20:56:37,3
2085,20:56:38,3
2090,20:56:39,4
2095,20:56:40,3
2100,20:56:41,3
2105,20:56:42,4
2110,20:56:43,3
2115,20:56:44,2
2120,20:56:45,2
2125,20:56:46,1
2130,20:56:47,1
2135,20:56:48,1
2140,20:56:49,1
2145,20:56:50,1
2150,20:56:51,2
2155,20:56:52,3
2160,20:56:53,3
2165,20:56:54,3
2170,20:56:55,3
2175,20:56:56,4
2180,20:56:57,3
2185,20:56:58,2
2190,20:56:59,2
2195,20:57:00,2
2200,20:57:01,2
2205,20:57:02,2
2210,20:57:03,4
2215,20:57:04,3
2220,20:57:05,4
