Frame,Time,People_Count
1120,03:37:04,8
1125,03:37:05,8
1130,03:37:06,7
1135,03:37:07,7
1140,03:37:08,7
1145,03:37:09,7
1150,03:37:10,7
1155,03:37:11,7
1160,03:37:12,7
1165,03:37:13,7
1170,03:37:14,7
1175,03:37:15,7
1180,03:37:16,7
1185,03:37:17,6
1190,03:37:18,7
1195,03:37:19,6
1200,03:37:20,5
1205,03:37:21,5
1210,03:37:22,5
1215,03:37:23,5
1220,03:37:24,6
1225,03:37:25,5
1230,03:37:26,5
1235,03:37:27,4
1240,03:37:28,4
1245,03:37:29,5
1250,03:37:30,5
1255,03:37:31,5
1260,03:37:31,4
1265,03:37:32,4
1270,03:37:34,5
1275,03:37:35,4
1280,03:37:35,4
1285,03:37:36,4
1290,03:37:37,4
1295,03:37:38,5
1300,03:37:39,5
1305,03:37:40,5
1310,03:37:41,5
1315,03:37:42,6
1320,03:37:43,5
1325,03:37:44,4
1330,03:37:45,5
1335,03:37:46,5
1340,03:37:47,5
1345,03:37:48,5
1350,03:37:49,5
1355,03:37:50,6
1360,03:37:51,6
1365,03:37:52,5
1370,03:37:53,5
1375,03:37:54,5
1380,03:37:55,5
1385,03:37:56,5
1390,03:37:57,5
1395,03:37:58,5
1400,03:37:59,5
1405,03:38:00,5
1410,03:38:01,5
1415,03:38:01,5
1420,03:38:02,5
1425,03:38:03,5
1430,03:38:04,6
1435,03:38:05,6
1440,03:38:06,6
1445,03:38:07,6
1450,03:38:08,6
1455,03:38:09,6
1460,03:38:10,6
1465,03:38:11,6
1470,03:38:12,6
1475,03:38:13,6
1480,03:38:14,6
1485,03:38:15,6
1490,03:38:16,6
1495,03:38:17,6
1500,03:38:18,6
1505,03:38:19,6
1510,03:38:20,6
1515,03:38:21,6
1520,03:38:22,6
1525,03:38:23,6
1530,03:38:24,6
1535,03:38:25,6
